module_id,module_code,module_title,m2_top_staff_id,m3_top_staff_id,top_rank_changed,staff_id,full_name,m2_rank,m3_rank,rank_changed,semantic_score,m3_kg_score,graph_support_score,shared_topic_count,graph_explanation
module_2322a6d124c2048f,MA2618,MA2618 - Calculus 3,chuong-thaidoan,chuong-thaidoan,False,matthias-maischak,Dr Matthias Maischak,2,2,False,0.219598,0.185678,0.05,0,Same college match
module_2322a6d124c2048f,MA2618,MA2618 - Calculus 3,chuong-thaidoan,chuong-thaidoan,False,simon-shaw,Professor Simon Shaw,3,3,False,0.216627,0.183302,0.05,0,Same college match
module_235d9db4609a8173,CS16BB,CS16BB - Logic and Computation,rumyana-neykova,rumyana-neykova,False,federico-castagna,Dr Federico Castagna,3,3,False,0.250423,0.210338,0.05,0,Same college match
module_235d9db4609a8173,CS16BB,CS16BB - Logic and Computation,rumyana-neykova,rumyana-neykova,False,rumyana-neykova,Dr Rumyana Neykova,1,1,False,0.288688,0.24095,0.05,0,Same college match
module_235d9db4609a8173,CS16BB,CS16BB - Logic and Computation,rumyana-neykova,rumyana-neykova,False,simon-taylor,Professor Simon Taylor,2,2,False,0.270134,0.226107,0.05,0,Same college match
module_235d9db4609a8173,CS16BB,CS16BB - Logic and Computation,rumyana-neykova,rumyana-neykova,False,stanislao-lauria,Dr stasha Lauria,5,5,False,0.246942,0.207554,0.05,0,Same college match
module_235d9db4609a8173,CS16BB,CS16BB - Logic and Computation,rumyana-neykova,rumyana-neykova,False,yani-xue1,Dr Yani Xue,4,4,False,0.247448,0.207958,0.05,0,Same college match
module_236b849fdaf20180,PH5673,PH5673 - Anatomy 2: Upper Quadrant,amanda-ager,amanda-ager,False,amanda-ager,Dr Amanda Ager,1,1,False,0.329508,0.303606,0.2,0,Same department match
module_236b849fdaf20180,PH5673,PH5673 - Anatomy 2: Upper Quadrant,amanda-ager,amanda-ager,False,emma-farquharson,Miss Emma Farquharson,2,2,False,0.279914,0.263931,0.2,0,Same department match
module_236b849fdaf20180,PH5673,PH5673 - Anatomy 2: Upper Quadrant,amanda-ager,amanda-ager,False,jonathan-warne,Mr Jonathan Warne,4,4,False,0.256028,0.244822,0.2,0,Same department match
module_236b849fdaf20180,PH5673,PH5673 - Anatomy 2: Upper Quadrant,amanda-ager,amanda-ager,False,paapakwesi-ampiah,Dr Paapa Kwesi Ampiah,5,5,False,0.24247,0.233976,0.2,0,Same department match
module_236b849fdaf20180,PH5673,PH5673 - Anatomy 2: Upper Quadrant,amanda-ager,amanda-ager,False,victoria-macbean,Dr Vicky MacBean,3,3,False,0.27067,0.256536,0.2,0,Same department match
module_23765ab8c26b9ccf,"QUANTITATIVERESEARCHMETHODS,DATAANALYSIS&ACADEMICSKILLS","Quantitative Research Methods, Data Analysis & Academic Skills",sofia-barbosaboucas,sofia-barbosaboucas,False,david-tree,Professor David Tree,4,4,False,0.339352,0.311482,0.2,0,Same department match
module_23765ab8c26b9ccf,"QUANTITATIVERESEARCHMETHODS,DATAANALYSIS&ACADEMICSKILLS","Quantitative Research Methods, Data Analysis & Academic Skills",sofia-barbosaboucas,sofia-barbosaboucas,False,emily-hunt,Dr Emily Hunt,5,5,False,0.333224,0.306579,0.2,0,Same department match
module_23765ab8c26b9ccf,"QUANTITATIVERESEARCHMETHODS,DATAANALYSIS&ACADEMICSKILLS","Quantitative Research Methods, Data Analysis & Academic Skills",sofia-barbosaboucas,sofia-barbosaboucas,False,nicole-wen,Dr Nicole Wen,3,3,False,0.340643,0.312514,0.2,0,Same department match
module_23765ab8c26b9ccf,"QUANTITATIVERESEARCHMETHODS,DATAANALYSIS&ACADEMICSKILLS","Quantitative Research Methods, Data Analysis & Academic Skills",sofia-barbosaboucas,sofia-barbosaboucas,False,rebecca-hings,Dr Rebecca Hings,2,2,False,0.34459,0.315672,0.2,0,Same department match
module_23765ab8c26b9ccf,"QUANTITATIVERESEARCHMETHODS,DATAANALYSIS&ACADEMICSKILLS","Quantitative Research Methods, Data Analysis & Academic Skills",sofia-barbosaboucas,sofia-barbosaboucas,False,sofia-barbosaboucas,Dr Sofia Barbosa Boucas,1,1,False,0.472014,0.417611,0.2,0,Same department match
module_23bdd3327ea14f0b,,Energy Infrastructure Engineering,ioana-pisica,ioana-pisica,False,ahmed-zobaa,Dr Ahmed F. Zobaa,2,2,False,0.42014,0.426112,0.45,1,Shared topic evidence: energy; Same college match
module_23bdd3327ea14f0b,,Energy Infrastructure Engineering,ioana-pisica,ioana-pisica,False,gareth-taylor,Professor Gareth Taylor,3,3,False,0.400439,0.398351,0.39,1,Shared topic evidence: energy; Same college match
module_23bdd3327ea14f0b,,Energy Infrastructure Engineering,ioana-pisica,ioana-pisica,False,ioana-pisica,Dr Ioana Pisica,1,1,False,0.475455,0.470364,0.45,1,Shared topic evidence: energy; Same college match
module_23bdd3327ea14f0b,,Energy Infrastructure Engineering,ioana-pisica,ioana-pisica,False,marko-aunedi,Dr Marko Aunedi,4,4,False,0.363895,0.377116,0.43,1,Shared topic evidence: energy; Same college match
module_23bdd3327ea14f0b,,Energy Infrastructure Engineering,ioana-pisica,ioana-pisica,False,ruiheng-wu,Dr Ruiheng Wu,5,5,False,0.305361,0.324289,0.4,1,Shared topic evidence: energy; Same college match
module_23c966a366b8ea14,CY2613,"CY2613 - Gangs, Street Culture and Crime",ebony-reid,ebony-reid,False,anamika-twyman-ghoshal,Dr Anamika Twyman-Ghoshal,2,2,False,0.399908,0.329926,0.05,0,Same college match
module_23c966a366b8ea14,CY2613,"CY2613 - Gangs, Street Culture and Crime",ebony-reid,ebony-reid,False,ebony-reid,Dr Ebony Reid,1,1,False,0.424928,0.349942,0.05,0,Same college match
module_23c966a366b8ea14,CY2613,"CY2613 - Gangs, Street Culture and Crime",ebony-reid,ebony-reid,False,john-roberts,Professor John Roberts,5,5,False,0.331906,0.275525,0.05,0,Same college match
module_23c966a366b8ea14,CY2613,"CY2613 - Gangs, Street Culture and Crime",ebony-reid,ebony-reid,False,magali-peyrefitte,Dr Magali Peyrefitte,4,4,False,0.345976,0.286781,0.05,0,Same college match
module_23c966a366b8ea14,CY2613,"CY2613 - Gangs, Street Culture and Crime",ebony-reid,ebony-reid,False,rohini-rai,Dr Rohini Rai,3,3,False,0.386795,0.319436,0.05,0,Same college match
module_23d70b5c079afac0,MG2617,MG2617 - Quantitative Methods in Business and Management,amir-ashrafi,amir-ashrafi,False,ambrose-egwuonwu,Dr Ambrose Egwuonwu,3,3,False,0.324654,0.269723,0.05,0,Same college match
module_23d70b5c079afac0,MG2617,MG2617 - Quantitative Methods in Business and Management,amir-ashrafi,amir-ashrafi,False,amir-ashrafi,Dr Amir Ashrafi,1,1,False,0.389089,0.321271,0.05,0,Same college match
module_23d70b5c079afac0,MG2617,MG2617 - Quantitative Methods in Business and Management,amir-ashrafi,amir-ashrafi,False,awele-achi,Dr Awele Achi,5,5,False,0.300565,0.250452,0.05,0,Same college match
module_23d70b5c079afac0,MG2617,MG2617 - Quantitative Methods in Business and Management,amir-ashrafi,amir-ashrafi,False,grigorios-theodosopoulos,Dr Grigorios Theodosopoulos,4,4,False,0.31895,0.26516,0.05,0,Same college match
module_23d70b5c079afac0,MG2617,MG2617 - Quantitative Methods in Business and Management,amir-ashrafi,amir-ashrafi,False,navid-sahebjamnia,Dr Navid Sahebjamnia,2,2,False,0.351373,0.291098,0.05,0,Same college match
module_23d777ad3649931c,GY2602,GY2602 - Geography: A Controversial Discipline,rohini-rai,rohini-rai,False,monica-degen,Professor Monica Degen,4,4,False,0.384829,0.317863,0.05,0,Same college match
module_23d777ad3649931c,GY2602,GY2602 - Geography: A Controversial Discipline,rohini-rai,rohini-rai,False,peggy-froerer,Professor Peggy Froerer,3,3,False,0.39176,0.323408,0.05,0,Same college match
module_23d777ad3649931c,GY2602,GY2602 - Geography: A Controversial Discipline,rohini-rai,rohini-rai,False,peter-wilkin,Dr Peter Wilkin,2,2,False,0.419394,0.345515,0.05,0,Same college match
module_23d777ad3649931c,GY2602,GY2602 - Geography: A Controversial Discipline,rohini-rai,rohini-rai,False,rohini-rai,Dr Rohini Rai,1,1,False,0.477875,0.3923,0.05,0,Same college match
module_23d777ad3649931c,GY2602,GY2602 - Geography: A Controversial Discipline,rohini-rai,rohini-rai,False,william-rollason,Dr Will Rollason,5,5,False,0.378382,0.312706,0.05,0,Same college match
module_23e26117041fa2f4,PX5612,PX5612 - The Arab-Israeli Conflict,matthew-hughes,matthew-hughes,False,hannah-whittaker,Dr Hannah Whittaker,5,5,False,0.367477,0.303982,0.05,0,Same college match
module_23e26117041fa2f4,PX5612,PX5612 - The Arab-Israeli Conflict,matthew-hughes,matthew-hughes,False,maria-kastrinou,Dr Maria Kastrinou,3,3,False,0.440408,0.362326,0.05,0,Same college match
module_23e26117041fa2f4,PX5612,PX5612 - The Arab-Israeli Conflict,matthew-hughes,matthew-hughes,False,matthew-hughes,Professor Matthew Hughes,1,1,False,0.528175,0.43254,0.05,0,Same college match
module_23e26117041fa2f4,PX5612,PX5612 - The Arab-Israeli Conflict,matthew-hughes,matthew-hughes,False,peter-wilkin,Dr Peter Wilkin,4,4,False,0.406002,0.334802,0.05,0,Same college match
module_23e26117041fa2f4,PX5612,PX5612 - The Arab-Israeli Conflict,matthew-hughes,matthew-hughes,False,steven-wagner,Dr Steven Wagner,2,2,False,0.454499,0.373599,0.05,0,Same college match
module_23f2596f85a664f2,JR2619,JR2619 - Cross Platform Journalism,billur-ozgul,billur-ozgul,False,anita-howarth,Dr Anita Howarth,3,3,False,0.380831,0.314665,0.05,0,Same college match
module_23f2596f85a664f2,JR2619,JR2619 - Cross Platform Journalism,billur-ozgul,billur-ozgul,False,billur-ozgul,Dr Billur Ozgul,1,1,False,0.477546,0.392037,0.05,0,Same college match
module_23f2596f85a664f2,JR2619,JR2619 - Cross Platform Journalism,billur-ozgul,billur-ozgul,False,hauke-riesch,Dr Hauke Riesch,5,5,False,0.334662,0.27773,0.05,0,Same college match
module_23f2596f85a664f2,JR2619,JR2619 - Cross Platform Journalism,billur-ozgul,billur-ozgul,False,sara-de-benedictis,Dr Sara De Benedictis,4,4,False,0.353378,0.292702,0.05,0,Same college match
module_23f2596f85a664f2,JR2619,JR2619 - Cross Platform Journalism,billur-ozgul,billur-ozgul,False,sarita-malik,Professor Sarita Malik,2,2,False,0.400497,0.330398,0.05,0,Same college match
module_2432f859c643fc04,,Digital Signal Processing,lu-gan,lu-gan,False,john-cosmas,Professor John Cosmas,4,4,False,0.276062,0.23085,0.05,0,Same college match
module_2432f859c643fc04,,Digital Signal Processing,lu-gan,lu-gan,False,lu-gan,Dr Lu Gan,1,1,False,0.355314,0.370251,0.43,1,Shared topic evidence: signal processing; Same college match
module_2432f859c643fc04,,Digital Signal Processing,lu-gan,lu-gan,False,r-nilavalan-nila,Professor Nila Nilavalan,5,5,False,0.248242,0.208594,0.05,0,Same college match
module_2432f859c643fc04,,Digital Signal Processing,lu-gan,lu-gan,False,shaoqing-hu,Dr Shaoqing Hu,3,2,True,0.29558,0.316464,0.4,1,Shared topic evidence: signal processing; Same college match
module_2432f859c643fc04,,Digital Signal Processing,lu-gan,lu-gan,False,zhengwen-huang,Dr Zhengwen Huang,2,3,True,0.314486,0.261589,0.05,0,Same college match
module_2466a81c94f5f47a,APPLIEDSPORT&EXERCISEPSYCHOLOGY,Applied Sport & Exercise Psychology,rebecca-hings,rebecca-hings,False,costas-karageorghis,Professor Costas Karageorghis,5,5,False,0.556114,0.564891,0.6,1,Shared topic evidence: psychology; Same department match
module_2466a81c94f5f47a,APPLIEDSPORT&EXERCISEPSYCHOLOGY,Applied Sport & Exercise Psychology,rebecca-hings,rebecca-hings,False,louise-mansfield,Professor Louise Mansfield,3,3,False,0.569991,0.573993,0.59,1,Shared topic evidence: psychology; Same department match
module_2466a81c94f5f47a,APPLIEDSPORT&EXERCISEPSYCHOLOGY,Applied Sport & Exercise Psychology,rebecca-hings,rebecca-hings,False,misia-gervis,Dr Misia Gervis,2,2,False,0.576009,0.580807,0.6,1,Shared topic evidence: psychology; Same department match
module_2466a81c94f5f47a,APPLIEDSPORT&EXERCISEPSYCHOLOGY,Applied Sport & Exercise Psychology,rebecca-hings,rebecca-hings,False,rebecca-hings,Dr Rebecca Hings,1,1,False,0.629693,0.623754,0.6,1,Shared topic evidence: psychology; Same department match
module_2466a81c94f5f47a,APPLIEDSPORT&EXERCISEPSYCHOLOGY,Applied Sport & Exercise Psychology,rebecca-hings,rebecca-hings,False,richard-mullen,Dr Rich Mullen,4,4,False,0.565815,0.572652,0.6,1,Shared topic evidence: psychology; Same department match
module_248e9a3ab4ff0b89,PP5618,PP5618 - Politics and Digital Cultures,billur-ozgul,billur-ozgul,False,anita-howarth,Dr Anita Howarth,5,5,False,0.39516,0.326128,0.05,0,Same college match
module_248e9a3ab4ff0b89,PP5618,PP5618 - Politics and Digital Cultures,billur-ozgul,billur-ozgul,False,billur-ozgul,Dr Billur Ozgul,1,1,False,0.451198,0.370958,0.05,0,Same college match
module_248e9a3ab4ff0b89,PP5618,PP5618 - Politics and Digital Cultures,billur-ozgul,billur-ozgul,False,peter-wilkin,Dr Peter Wilkin,4,4,False,0.396285,0.327028,0.05,0,Same college match
module_248e9a3ab4ff0b89,PP5618,PP5618 - Politics and Digital Cultures,billur-ozgul,billur-ozgul,False,sarita-malik,Professor Sarita Malik,3,3,False,0.413147,0.340518,0.05,0,Same college match
module_248e9a3ab4ff0b89,PP5618,PP5618 - Politics and Digital Cultures,billur-ozgul,billur-ozgul,False,victor-jatula,Dr Victor Jatula,2,2,False,0.432503,0.356002,0.05,0,Same college match
module_2499125b1f7390ef,SP36II,Critical Issues in Sport,laura-hills,laura-hills,False,laura-hills,Dr Laura Hills,1,1,False,0.596333,0.517066,0.2,0,Same department match
module_2499125b1f7390ef,SP36II,Critical Issues in Sport,laura-hills,laura-hills,False,louise-mansfield,Professor Louise Mansfield,3,3,False,0.467472,0.413978,0.2,0,Same department match
module_2499125b1f7390ef,SP36II,Critical Issues in Sport,laura-hills,laura-hills,False,rebecca-hings,Dr Rebecca Hings,5,5,False,0.435707,0.388566,0.2,0,Same department match
module_2499125b1f7390ef,SP36II,Critical Issues in Sport,laura-hills,laura-hills,False,sara-horne,Miss Sara Horne,4,4,False,0.460545,0.408436,0.2,0,Same department match
module_2499125b1f7390ef,SP36II,Critical Issues in Sport,laura-hills,laura-hills,False,vassil-girginov,Professor Vassil Girginov,2,2,False,0.517969,0.454375,0.2,0,Same department match
module_249e8e6b8581ab76,,English for Specific Academic Purposes,monica-pereira1,monica-pereira1,False,arthur-money,Dr Arthur Money,2,2,False,0.290954,0.242763,0.05,0,Same college match
module_249e8e6b8581ab76,,English for Specific Academic Purposes,monica-pereira1,monica-pereira1,False,kate-hone,Professor Kate Hone,4,4,False,0.256574,0.215259,0.05,0,Same college match
module_249e8e6b8581ab76,,English for Specific Academic Purposes,monica-pereira1,monica-pereira1,False,monica-pereira1,Dr Monica Pereira,1,1,False,0.317006,0.263605,0.05,0,Same college match
module_249e8e6b8581ab76,,English for Specific Academic Purposes,monica-pereira1,monica-pereira1,False,robert-macredie,Professor Rob Macredie,3,3,False,0.25708,0.215664,0.05,0,Same college match
module_249e8e6b8581ab76,,English for Specific Academic Purposes,monica-pereira1,monica-pereira1,False,steven-sam,Dr Steven Sam,5,5,False,0.24184,0.203472,0.05,0,Same college match
module_24c0af0eaea49b8a,PY1611,PY1611 - Brain and Cognition,veena-kumari,veena-kumari,False,andre-szameitat,Dr Andre J. Szameitat,2,2,False,0.336618,0.409294,0.7,2,"Shared topic evidence: psychology, cognition; Same department match"
module_24c0af0eaea49b8a,PY1611,PY1611 - Brain and Cognition,veena-kumari,veena-kumari,False,elena-antonova,Dr Elena Antonova,4,4,False,0.32349,0.398792,0.7,2,"Shared topic evidence: psychology, cognition; Same department match"
module_24c0af0eaea49b8a,PY1611,PY1611 - Brain and Cognition,veena-kumari,veena-kumari,False,rachel-bennetts,Dr Rachel Bennetts,5,5,False,0.299523,0.359618,0.6,1,Shared topic evidence: psychology; Same department match
module_24c0af0eaea49b8a,PY1611,PY1611 - Brain and Cognition,veena-kumari,veena-kumari,False,survjit-cheeta,Dr Survjit Cheeta,3,3,False,0.333392,0.406714,0.7,2,"Shared topic evidence: psychology, cognition; Same department match"
module_24c0af0eaea49b8a,PY1611,PY1611 - Brain and Cognition,veena-kumari,veena-kumari,False,veena-kumari,Professor Veena Kumari,1,1,False,0.369953,0.435962,0.7,2,"Shared topic evidence: psychology, cognition; Same department match"
module_24d4b1d219444502,CE26AA,CE26AA - Concrete Materials and Reinforced Concrete Design,esmaeel-esmaeeli,esmaeel-esmaeeli,False,esmaeel-esmaeeli,Dr Esmaeel Esmaeeli,1,1,False,0.508957,0.417166,0.05,0,Same college match
module_24d4b1d219444502,CE26AA,CE26AA - Concrete Materials and Reinforced Concrete Design,esmaeel-esmaeeli,esmaeel-esmaeeli,False,mohamedabdelkader-ismail,Dr Mohamed Abdelkader Ismail,3,3,False,0.446729,0.367383,0.05,0,Same college match
module_24d4b1d219444502,CE26AA,CE26AA - Concrete Materials and Reinforced Concrete Design,esmaeel-esmaeeli,esmaeel-esmaeeli,False,muhammad-shafique,Dr Muhammad Shafique,5,5,False,0.414938,0.34195,0.05,0,Same college match
module_24d4b1d219444502,CE26AA,CE26AA - Concrete Materials and Reinforced Concrete Design,esmaeel-esmaeeli,esmaeel-esmaeeli,False,rabee-shamass,Dr Rabee Shamass,2,2,False,0.469608,0.385686,0.05,0,Same college match
module_24d4b1d219444502,CE26AA,CE26AA - Concrete Materials and Reinforced Concrete Design,esmaeel-esmaeeli,esmaeel-esmaeeli,False,ruoyu-jin,Dr Ruoyu Jin,4,4,False,0.422418,0.347934,0.05,0,Same college match
module_25124a7bae04d0b8,PH5637,PH5637 - Palliative and End of Life Care,mark-wareing,mark-wareing,False,alex-harvey,Miss Alex Harvey,4,4,False,0.355774,0.324619,0.2,0,Same department match
module_25124a7bae04d0b8,PH5637,PH5637 - Palliative and End of Life Care,mark-wareing,mark-wareing,False,allison-wiseman,Dr Allison Wiseman,2,2,False,0.452543,0.402034,0.2,0,Same department match
module_25124a7bae04d0b8,PH5637,PH5637 - Palliative and End of Life Care,mark-wareing,mark-wareing,False,cherry-kilbride,Professor Cherry Kilbride,5,5,False,0.340273,0.312218,0.2,0,Same department match
module_25124a7bae04d0b8,PH5637,PH5637 - Palliative and End of Life Care,mark-wareing,mark-wareing,False,mark-wareing,Dr Mark Wareing,1,1,False,0.4875,0.43,0.2,0,Same department match
module_25124a7bae04d0b8,PH5637,PH5637 - Palliative and End of Life Care,mark-wareing,mark-wareing,False,sayem-ahmed,Dr Sayem Ahmed,3,3,False,0.37609,0.340872,0.2,0,Same department match
module_255068f4274f651a,SW5626,SW5626 Practicing Social Work,fiona-verity,fiona-verity,False,cristina-asenjopalma,Dr Cristina Asenjo Palma,2,2,False,0.426962,0.38157,0.2,0,Same department match
module_255068f4274f651a,SW5626,SW5626 Practicing Social Work,fiona-verity,fiona-verity,False,fiona-verity,Professor Fiona Verity,1,1,False,0.43712,0.389696,0.2,0,Same department match
module_255068f4274f651a,SW5626,SW5626 Practicing Social Work,fiona-verity,fiona-verity,False,mark-wareing,Dr Mark Wareing,5,5,False,0.342326,0.313861,0.2,0,Same department match
module_255068f4274f651a,SW5626,SW5626 Practicing Social Work,fiona-verity,fiona-verity,False,michael-thomas,Dr Michael Thomas,4,4,False,0.38811,0.350488,0.2,0,Same department match
module_255068f4274f651a,SW5626,SW5626 Practicing Social Work,fiona-verity,fiona-verity,False,yohai-hakak,Dr Yohai Hakak,3,3,False,0.42564,0.380512,0.2,0,Same department match
module_25ac804a1657722e,CM5629,CM5629 - Transforming SCPHN Practice OHN (OHN only),tai-frater,tai-frater,False,emma-norris,Dr Emma Norris,2,2,False,0.39656,0.357248,0.2,0,Same department match
module_25ac804a1657722e,CM5629,CM5629 - Transforming SCPHN Practice OHN (OHN only),tai-frater,tai-frater,False,joy-conway,Professor Joy Conway,4,4,False,0.386978,0.349582,0.2,0,Same department match
module_25ac804a1657722e,CM5629,CM5629 - Transforming SCPHN Practice OHN (OHN only),tai-frater,tai-frater,False,mahsa-kheirollahzadeh,Dr Mahsa Kheirollahzadeh,3,3,False,0.389669,0.351735,0.2,0,Same department match
module_25ac804a1657722e,CM5629,CM5629 - Transforming SCPHN Practice OHN (OHN only),tai-frater,tai-frater,False,panagiota-nikopoulou-smyrni,Dr Panagiota Smyrni,5,5,False,0.37722,0.341776,0.2,0,Same department match
